Column1;Column2
0006838-84.2019.8.17.0990;/TJPE/RMR/ABREU E LIMA/CRIMINAL/VCRIM01/0006838-84.2019.8.17.0990
0000230-58.2018.8.17.0100;/TJPE/RMR/ABREU E LIMA/CRIMINAL/VCRIM01/0000230-58.2018.8.17.0100
0000034-43.2014.8.17.0710;/TJPE/RMR/IGARASSU/CRIMINAL/VCRIM01/0000034-43.2014.8.17.0710
0001828-31.2016.8.17.0710;/TJPE/RMR/IGARASSU/CRIMINAL/VCRIM01/0001828-31.2016.8.17.0710
0000351-41.2014.8.17.0710;/TJPE/RMR/IGARASSU/CRIMINAL/VCRIM01/0000351-41.2014.8.17.0710
0000433-49.2020.8.17.0100;/TJPE/RMR/ABREU E LIMA/CRIMINAL/VCRIM01/0000433-49.2020.8.17.0100
0000339-72.2018.8.17.0100;/TJPE/RMR/ABREU E LIMA/CRIMINAL/VCRIM01/0000339-72.2018.8.17.0100
0000603-55.2019.8.17.0100;/TJPE/RMR/ABREU E LIMA/CRIMINAL/VCRIM01/0000603-55.2019.8.17.0100
0002572-13.2016.8.17.0100;/TJPE/RMR/ABREU E LIMA/CRIMINAL/VCRIM02/0002572-13.2016.8.17.0100
0000848-12.2001.8.17.0710;/TJPE/RMR/IGARASSU/CRIMINAL/VCRIM01/0000848-12.2001.8.17.0710
0000845-57.2001.8.17.0710;/TJPE/RMR/IGARASSU/CRIMINAL/VCRIM01/0000845-57.2001.8.17.0710
0001042-70.2005.8.17.0710;/TJPE/RMR/IGARASSU/CRIMINAL/VCRIM01/0001042-70.2005.8.17.0710
0000275-40.2020.8.17.0990;/TJPE/RMR/IGARASSU/CRIMINAL/VCRIM01/0000275-40.2020.8.17.0990
0001310-41.2016.8.17.0710;/TJPE/RMR/IGARASSU/CRIMINAL/VCRIM01/0001310-41.2016.8.17.0710
0000195-14.2018.8.17.0710;/TJPE/RMR/IGARASSU/CRIMINAL/VCRIM01/0000195-14.2018.8.17.0710
0000840-04.2020.8.17.0990;/TJPE/RMR/IGARASSU/CRIMINAL/VCRIM01/0000840-04.2020.8.17.0990
0001004-53.2008.8.17.0710;/TJPE/RMR/IGARASSU/CRIMINAL/VCRIM01/0001004-53.2008.8.17.0710
0000908-51.2020.8.17.0990;/TJPE/RMR/IGARASSU/CRIMINAL/VCRIM01/0000908-51.2020.8.17.0990
0003162-42.2012.8.17.0710;/TJPE/RMR/IGARASSU/CRIMINAL/VCRIM01/0003162-42.2012.8.17.0710
0000579-21.2011.8.17.0710;/TJPE/RMR/IGARASSU/CRIMINAL/VCRIM01/0000579-21.2011.8.17.0710
0004359-95.2013.8.17.0710;/TJPE/RMR/IGARASSU/CRIMINAL/VCRIM01/0004359-95.2013.8.17.0710
0000383-03.2001.8.17.0710;/TJPE/RMR/IGARASSU/CRIMINAL/VCRIM01/0000383-03.2001.8.17.0710
0001548-65.2013.8.17.0710;/TJPE/RMR/IGARASSU/CRIMINAL/VCRIM01/0001548-65.2013.8.17.0710
0004770-64.2019.8.17.0990;/TJPE/RMR/IGARASSU/CRIMINAL/VCRIM01/0004770-64.2019.8.17.0990
0000716-55.2019.8.17.0990;/TJPE/RMR/ABREU E LIMA/CRIMINAL/VCRIM02/0000716-55.2019.8.17.0990
0002381-36.2014.8.17.0100;/TJPE/RMR/ABREU E LIMA/CRIMINAL/VCRIM01/0002381-36.2014.8.17.0100
0000819-41.2004.8.17.0100;/TJPE/RMR/ABREU E LIMA/CRIMINAL/VCRIM02/0000819-41.2004.8.17.0100
0010356-42.2019.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VCRIM09/0010356-42.2019.8.17.0001
0024746-22.2016.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VCRIM09/0024746-22.2016.8.17.0001
0000515-52.2021.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VCRIM09/0000515-52.2021.8.17.0001
0000829-60.2019.8.17.0100;/TJPE/RMR/ABREU E LIMA/CRIMINAL/VCRIM01/0000829-60.2019.8.17.0100
0001005-85.2019.8.17.0990;/TJPE/RMR/ABREU E LIMA/CRIMINAL/VCRIM01/0001005-85.2019.8.17.0990
0000075-33.2020.8.17.0990;/TJPE/RMR/ABREU E LIMA/CRIMINAL/VCRIM01/0000075-33.2020.8.17.0990
0004181-49.2013.8.17.0710;/TJPE/RMR/IGARASSU/CRIMINAL/VCRIM01/0004181-49.2013.8.17.0710
0001853-59.2007.8.17.0710;/TJPE/RMR/IGARASSU/CRIMINAL/VCRIM01/0001853-59.2007.8.17.0710
0001608-67.2015.8.17.0710;/TJPE/RMR/IGARASSU/CRIMINAL/VCRIM01/0001608-67.2015.8.17.0710
0002962-92.2017.8.17.0990;/TJPE/RMR/IGARASSU/CRIMINAL/VCRIM01/0002962-92.2017.8.17.0990
0006482-26.2018.8.17.0990;/TJPE/RMR/ABREU E LIMA/CRIMINAL/VCRIM01/0006482-26.2018.8.17.0990
0004022-32.2019.8.17.0990;/TJPE/RMR/ABREU E LIMA/CRIMINAL/VCRIM01/0004022-32.2019.8.17.0990
0000416-13.2020.8.17.0100;/TJPE/RMR/ABREU E LIMA/CRIMINAL/VCRIM01/0000416-13.2020.8.17.0100
0000696-81.2020.8.17.0100;/TJPE/RMR/ABREU E LIMA/CRIMINAL/VCRIM01/0000696-81.2020.8.17.0100
0000600-03.2019.8.17.0100;/TJPE/RMR/ABREU E LIMA/CRIMINAL/VCRIM01/0000600-03.2019.8.17.0100
0000055-93.2020.8.17.0100;/TJPE/RMR/ABREU E LIMA/CRIMINAL/VCRIM01/0000055-93.2020.8.17.0100
0001177-90.2020.8.17.0990;/TJPE/RMR/ABREU E LIMA/CRIMINAL/VCRIM01/0001177-90.2020.8.17.0990
0003720-03.2019.8.17.0990;/TJPE/RMR/ABREU E LIMA/CRIMINAL/VCRIM01/0003720-03.2019.8.17.0990
0000611-57.2004.8.17.0100;/TJPE/RMR/ABREU E LIMA/CRIMINAL/VCRIM01/0000611-57.2004.8.17.0100
0000951-22.2019.8.17.0990;/TJPE/RMR/ABREU E LIMA/CRIMINAL/VCRIM01/0000951-22.2019.8.17.0990
0005823-80.2019.8.17.0990;/TJPE/RMR/ABREU E LIMA/CRIMINAL/VCRIM01/0005823-80.2019.8.17.0990
0003619-06.2014.8.17.0710;/TJPE/RMR/IGARASSU/CRIMINAL/VCRIM01/0003619-06.2014.8.17.0710
0004427-11.2014.8.17.0710;/TJPE/RMR/IGARASSU/CRIMINAL/VCRIM01/0004427-11.2014.8.17.0710
0004272-08.2014.8.17.0710;/TJPE/RMR/IGARASSU/CRIMINAL/VCRIM01/0004272-08.2014.8.17.0710
0005375-78.2017.8.17.0990;/TJPE/RMR/IGARASSU/CRIMINAL/VCRIM01/0005375-78.2017.8.17.0990
0003475-95.2015.8.17.0710;/TJPE/RMR/IGARASSU/CRIMINAL/VCRIM01/0003475-95.2015.8.17.0710
0004306-46.2015.8.17.0710;/TJPE/RMR/IGARASSU/CRIMINAL/VCRIM01/0004306-46.2015.8.17.0710
0002912-09.2012.8.17.0710;/TJPE/RMR/IGARASSU/CRIMINAL/VCRIM01/0002912-09.2012.8.17.0710
0003565-06.2015.8.17.0710;/TJPE/RMR/IGARASSU/CRIMINAL/VCRIM01/0003565-06.2015.8.17.0710
0003479-35.2015.8.17.0710;/TJPE/RMR/IGARASSU/CRIMINAL/VCRIM01/0003479-35.2015.8.17.0710
0001252-04.2017.8.17.0710;/TJPE/RMR/IGARASSU/VIOLENCIA DOMESTICA MULHER/VVDFM01/0001252-04.2017.8.17.0710
0000879-02.2019.8.17.0710;/TJPE/RMR/IGARASSU/VIOLENCIA DOMESTICA MULHER/VVDFM01/0000879-02.2019.8.17.0710
0000894-34.2020.8.17.0710;/TJPE/RMR/IGARASSU/VIOLENCIA DOMESTICA MULHER/VVDFM01/0000894-34.2020.8.17.0710
0005107-53.2019.8.17.0990;/TJPE/RMR/IGARASSU/VIOLENCIA DOMESTICA MULHER/VVDFM01/0005107-53.2019.8.17.0990
0000264-75.2020.8.17.0710;/TJPE/RMR/IGARASSU/VIOLENCIA DOMESTICA MULHER/VVDFM01/0000264-75.2020.8.17.0710
0003543-73.2018.8.17.0990;/TJPE/RMR/IGARASSU/VIOLENCIA DOMESTICA MULHER/VVDFM01/0003543-73.2018.8.17.0990
0006596-62.2018.8.17.0990;/TJPE/RMR/IGARASSU/VIOLENCIA DOMESTICA MULHER/VVDFM01/0006596-62.2018.8.17.0990
0000589-84.2019.8.17.0710;/TJPE/RMR/IGARASSU/VIOLENCIA DOMESTICA MULHER/VVDFM01/0000589-84.2019.8.17.0710
0001392-43.2014.8.17.0710;/TJPE/RMR/IGARASSU/CRIMINAL/VCRIM01/0001392-43.2014.8.17.0710
0001701-64.2014.8.17.0710;/TJPE/RMR/IGARASSU/CRIMINAL/VCRIM01/0001701-64.2014.8.17.0710
0000212-55.2015.8.17.0710;/TJPE/RMR/IGARASSU/CRIMINAL/VCRIM01/0000212-55.2015.8.17.0710
0000469-80.2015.8.17.0710;/TJPE/RMR/IGARASSU/CRIMINAL/VCRIM01/0000469-80.2015.8.17.0710
0000262-81.2015.8.17.0710;/TJPE/RMR/IGARASSU/CRIMINAL/VCRIM01/0000262-81.2015.8.17.0710
0003546-05.2012.8.17.0710;/TJPE/RMR/IGARASSU/CRIMINAL/VCRIM01/0003546-05.2012.8.17.0710
0000576-61.2014.8.17.0710;/TJPE/RMR/IGARASSU/CRIMINAL/VCRIM01/0000576-61.2014.8.17.0710
0004551-51.2019.8.17.0990;/TJPE/RMR/ABREU E LIMA/CRIMINAL/VCRIM01/0004551-51.2019.8.17.0990
0001721-78.2020.8.17.0990;/TJPE/RMR/ABREU E LIMA/CRIMINAL/VCRIM01/0001721-78.2020.8.17.0990
0004191-19.2019.8.17.0990;/TJPE/RMR/ABREU E LIMA/CRIMINAL/VCRIM01/0004191-19.2019.8.17.0990
0000004-80.2013.8.17.0710;/TJPE/RMR/IGARASSU/CRIMINAL/VCRIM01/0000004-80.2013.8.17.0710
0003213-87.2011.8.17.0710;/TJPE/RMR/IGARASSU/CRIMINAL/VCRIM01/0003213-87.2011.8.17.0710
0004996-40.2017.8.17.0990;/TJPE/RMR/IGARASSU/CRIMINAL/VCRIM01/0004996-40.2017.8.17.0990
0003570-28.2015.8.17.0710;/TJPE/RMR/IGARASSU/CRIMINAL/VCRIM01/0003570-28.2015.8.17.0710
0001146-52.2011.8.17.0710;/TJPE/RMR/IGARASSU/CRIMINAL/VCRIM01/0001146-52.2011.8.17.0710
0000412-28.2016.8.17.0710;/TJPE/RMR/IGARASSU/CRIMINAL/VCRIM01/0000412-28.2016.8.17.0710
0000623-40.2011.8.17.0710;/TJPE/RMR/IGARASSU/CRIMINAL/VCRIM01/0000623-40.2011.8.17.0710
0000303-82.2014.8.17.0710;/TJPE/RMR/IGARASSU/CRIMINAL/VCRIM01/0000303-82.2014.8.17.0710
0000429-64.2016.8.17.0710;/TJPE/RMR/IGARASSU/CRIMINAL/VCRIM01/0000429-64.2016.8.17.0710
0000801-67.2015.8.17.1350;/TJPE/RMR/SAO LOURENCO DA MATA/CRIMINAL/VCRIM/0000801-67.2015.8.17.1350
0002985-93.2015.8.17.1350;/TJPE/RMR/SAO LOURENCO DA MATA/CRIMINAL/VCRIM/0002985-93.2015.8.17.1350
0000002-47.2006.0.01.4876;/TJPE/RMR/ABREU E LIMA/CIVEL/VCIV02/0000002-47.2006.0.01.4876
0000312-93.2004.8.17.0710;/TJPE/RMR/IGARASSU/CRIMINAL/VCRIM01/0000312-93.2004.8.17.0710
0000020-11.2004.8.17.0710;/TJPE/RMR/IGARASSU/CRIMINAL/VCRIM01/0000020-11.2004.8.17.0710
0000297-27.2004.8.17.0710;/TJPE/RMR/IGARASSU/CRIMINAL/VCRIM01/0000297-27.2004.8.17.0710
0000627-29.2001.8.17.0710;/TJPE/RMR/IGARASSU/CRIMINAL/VCRIM01/0000627-29.2001.8.17.0710
0000138-59.2019.8.17.0710;/TJPE/RMR/IGARASSU/CRIMINAL/VCRIM01/0000138-59.2019.8.17.0710
0002443-31.2010.8.17.0710;/TJPE/RMR/IGARASSU/CRIMINAL/VCRIM01/0002443-31.2010.8.17.0710
0004887-95.2014.8.17.0710;/TJPE/RMR/IGARASSU/CRIMINAL/VCRIM01/0004887-95.2014.8.17.0710
0006351-51.2018.8.17.0990;/TJPE/RMR/IGARASSU/CRIMINAL/VCRIM01/0006351-51.2018.8.17.0990
0000749-75.2020.8.17.0710;/TJPE/RMR/IGARASSU/CRIMINAL/VCRIM01/0000749-75.2020.8.17.0710
0003421-32.2015.8.17.0710;/TJPE/RMR/IGARASSU/CRIMINAL/VCRIM01/0003421-32.2015.8.17.0710
0000782-07.2016.8.17.0710;/TJPE/RMR/IGARASSU/CRIMINAL/VCRIM01/0000782-07.2016.8.17.0710
0000778-96.2018.8.17.0710;/TJPE/RMR/IGARASSU/CRIMINAL/VCRIM01/0000778-96.2018.8.17.0710
0001683-66.2020.8.17.0990;/TJPE/RMR/IGARASSU/CRIMINAL/VCRIM01/0001683-66.2020.8.17.0990
0003265-38.2019.8.17.0990;/TJPE/RMR/IGARASSU/CRIMINAL/VCRIM01/0003265-38.2019.8.17.0990
0000278-64.2017.8.17.0710;/TJPE/RMR/IGARASSU/CRIMINAL/VCRIM01/0000278-64.2017.8.17.0710
0000432-14.2019.8.17.0710;/TJPE/RMR/IGARASSU/CRIMINAL/VCRIM01/0000432-14.2019.8.17.0710
0002690-30.2019.8.17.0990;/TJPE/RMR/IGARASSU/CRIMINAL/VCRIM01/0002690-30.2019.8.17.0990
0003158-97.2015.8.17.0710;/TJPE/RMR/IGARASSU/CRIMINAL/VCRIM01/0003158-97.2015.8.17.0710
0007235-46.2019.8.17.0990;/TJPE/RMR/IGARASSU/CRIMINAL/VCRIM01/0007235-46.2019.8.17.0990
0007237-16.2019.8.17.0990;/TJPE/RMR/IGARASSU/CRIMINAL/VCRIM01/0007237-16.2019.8.17.0990
0005090-85.2017.8.17.0990;/TJPE/RMR/IGARASSU/CRIMINAL/VCRIM01/0005090-85.2017.8.17.0990
0000426-12.2016.8.17.0710;/TJPE/RMR/IGARASSU/CRIMINAL/VCRIM01/0000426-12.2016.8.17.0710
0001951-15.2005.8.17.0710;/TJPE/RMR/IGARASSU/CRIMINAL/VCRIM01/0001951-15.2005.8.17.0710
0000572-82.2018.8.17.0710;/TJPE/RMR/IGARASSU/CRIMINAL/VCRIM01/0000572-82.2018.8.17.0710
0002768-30.2015.8.17.0710;/TJPE/RMR/IGARASSU/CRIMINAL/VCRIM01/0002768-30.2015.8.17.0710
0000513-25.2021.8.17.0990;/TJPE/RMR/IGARASSU/CRIMINAL/VCRIM01/0000513-25.2021.8.17.0990
0000174-97.2002.8.17.0710;/TJPE/RMR/IGARASSU/CRIMINAL/VCRIM01/0000174-97.2002.8.17.0710
0000403-95.2018.8.17.0710;/TJPE/RMR/IGARASSU/CRIMINAL/VCRIM01/0000403-95.2018.8.17.0710
0000749-79.2018.8.17.0990;/TJPE/RMR/IGARASSU/CRIMINAL/VCRIM01/0000749-79.2018.8.17.0990
0001312-74.2017.8.17.0710;/TJPE/RMR/IGARASSU/CRIMINAL/VCRIM01/0001312-74.2017.8.17.0710
0001438-26.2018.8.17.0990;/TJPE/RMR/IGARASSU/CRIMINAL/VCRIM01/0001438-26.2018.8.17.0990
0000843-91.2018.8.17.0710;/TJPE/RMR/IGARASSU/CRIMINAL/VCRIM01/0000843-91.2018.8.17.0710
0000257-49.2021.8.17.0710;/TJPE/RMR/IGARASSU/CRIMINAL/VCRIM01/0000257-49.2021.8.17.0710
0001554-33.2017.8.17.0710;/TJPE/RMR/IGARASSU/CRIMINAL/VCRIM01/0001554-33.2017.8.17.0710
0001347-97.2018.8.17.0710;/TJPE/RMR/IGARASSU/CRIMINAL/VCRIM01/0001347-97.2018.8.17.0710
0001813-38.2011.8.17.0710;/TJPE/RMR/IGARASSU/CRIMINAL/VCRIM01/0001813-38.2011.8.17.0710
0000261-86.2021.8.17.0710;/TJPE/RMR/IGARASSU/CRIMINAL/VCRIM01/0000261-86.2021.8.17.0710
0000100-29.2008.8.17.0970;/TJPE/RMR/MORENO/CRIMINAL/VCRIM/0000100-29.2008.8.17.0970
0001060-04.2016.8.17.0970;/TJPE/RMR/MORENO/CRIMINAL/VCRIM/0001060-04.2016.8.17.0970
0001150-21.2013.8.17.0710;/TJPE/RMR/IGARASSU/CRIMINAL/VCRIM01/0001150-21.2013.8.17.0710
0000739-95.2001.8.17.0710;/TJPE/RMR/IGARASSU/CRIMINAL/VCRIM01/0000739-95.2001.8.17.0710
0002037-05.2013.8.17.0710;/TJPE/RMR/IGARASSU/CRIMINAL/VCRIM01/0002037-05.2013.8.17.0710
0004280-13.2017.8.17.0990;/TJPE/RMR/IGARASSU/CRIMINAL/VCRIM01/0004280-13.2017.8.17.0990
0003863-66.2013.8.17.0710;/TJPE/RMR/IGARASSU/CRIMINAL/VCRIM01/0003863-66.2013.8.17.0710
0003906-94.2017.8.17.0990;/TJPE/RMR/IGARASSU/CRIMINAL/VCRIM01/0003906-94.2017.8.17.0990
0000960-19.2017.8.17.0710;/TJPE/RMR/IGARASSU/CRIMINAL/VCRIM01/0000960-19.2017.8.17.0710
0004731-38.2017.8.17.0990;/TJPE/RMR/IGARASSU/CRIMINAL/VCRIM01/0004731-38.2017.8.17.0990
0005891-98.2017.8.17.0990;/TJPE/RMR/IGARASSU/CRIMINAL/VCRIM01/0005891-98.2017.8.17.0990
0005314-23.2017.8.17.0990;/TJPE/RMR/IGARASSU/CRIMINAL/VCRIM01/0005314-23.2017.8.17.0990
0003179-38.2017.8.17.0990;/TJPE/RMR/IGARASSU/CRIMINAL/VCRIM01/0003179-38.2017.8.17.0990
0006163-29.2016.8.17.0990;/TJPE/RMR/IGARASSU/CRIMINAL/VCRIM01/0006163-29.2016.8.17.0990
0005276-45.2016.8.17.0990;/TJPE/RMR/IGARASSU/CRIMINAL/VCRIM01/0005276-45.2016.8.17.0990
0001522-72.2010.8.17.0710;/TJPE/RMR/IGARASSU/CRIMINAL/VCRIM01/0001522-72.2010.8.17.0710
0000905-44.2012.8.17.0710;/TJPE/RMR/IGARASSU/CRIMINAL/VCRIM01/0000905-44.2012.8.17.0710
0000613-20.2016.8.17.0710;/TJPE/RMR/IGARASSU/CRIMINAL/VCRIM01/0000613-20.2016.8.17.0710
0001381-42.2017.8.17.0990;/TJPE/RMR/IGARASSU/CRIMINAL/VCRIM01/0001381-42.2017.8.17.0990
0000605-38.2019.8.17.0710;/TJPE/RMR/IGARASSU/CRIMINAL/VCRIM01/0000605-38.2019.8.17.0710
0006897-72.2019.8.17.0990;/TJPE/RMR/IGARASSU/CRIMINAL/VCRIM01/0006897-72.2019.8.17.0990
0002447-52.2020.8.17.0990;/TJPE/RMR/IGARASSU/CRIMINAL/VCRIM01/0002447-52.2020.8.17.0990
0005687-83.2019.8.17.0990;/TJPE/RMR/IGARASSU/CRIMINAL/VCRIM01/0005687-83.2019.8.17.0990
0002630-63.2015.8.17.0710;/TJPE/RMR/IGARASSU/CRIMINAL/VCRIM01/0002630-63.2015.8.17.0710
0002932-57.2017.8.17.0990;/TJPE/RMR/IGARASSU/CRIMINAL/VCRIM01/0002932-57.2017.8.17.0990
0001491-42.2016.8.17.0710;/TJPE/RMR/IGARASSU/CRIMINAL/VCRIM01/0001491-42.2016.8.17.0710
0000295-18.2008.8.17.0710;/TJPE/RMR/IGARASSU/CRIMINAL/VCRIM01/0000295-18.2008.8.17.0710
0001338-19.2010.8.17.0710;/TJPE/RMR/IGARASSU/CRIMINAL/VCRIM01/0001338-19.2010.8.17.0710
0001774-30.2018.8.17.0990;/TJPE/RMR/IGARASSU/CRIMINAL/VCRIM01/0001774-30.2018.8.17.0990
0002462-66.2012.8.17.0710;/TJPE/RMR/IGARASSU/CRIMINAL/VCRIM01/0002462-66.2012.8.17.0710
0000732-10.2018.8.17.0710;/TJPE/RMR/IGARASSU/CRIMINAL/VCRIM01/0000732-10.2018.8.17.0710
0001698-35.2020.8.17.0990;/TJPE/RMR/IGARASSU/CRIMINAL/VCRIM01/0001698-35.2020.8.17.0990
0000993-48.2013.8.17.0710;/TJPE/RMR/IGARASSU/CRIMINAL/VCRIM01/0000993-48.2013.8.17.0710
0000464-53.2018.8.17.0710;/TJPE/RMR/IGARASSU/CRIMINAL/VCRIM01/0000464-53.2018.8.17.0710
0001073-02.2019.8.17.0710;/TJPE/RMR/IGARASSU/CRIMINAL/VCRIM01/0001073-02.2019.8.17.0710
0003036-89.2012.8.17.0710;/TJPE/RMR/IGARASSU/CRIMINAL/VCRIM01/0003036-89.2012.8.17.0710
0003419-62.2015.8.17.0710;/TJPE/RMR/IGARASSU/CRIMINAL/VCRIM01/0003419-62.2015.8.17.0710
0000941-08.2020.8.17.0710;/TJPE/RMR/IGARASSU/CRIMINAL/VCRIM01/0000941-08.2020.8.17.0710
0002303-89.2013.8.17.0710;/TJPE/RMR/IGARASSU/CRIMINAL/VCRIM01/0002303-89.2013.8.17.0710
0006134-08.2018.8.17.0990;/TJPE/RMR/IGARASSU/CRIMINAL/VCRIM01/0006134-08.2018.8.17.0990
0003369-64.2018.8.17.0990;/TJPE/RMR/IGARASSU/CRIMINAL/VCRIM01/0003369-64.2018.8.17.0990
0006418-84.2016.8.17.0990;/TJPE/RMR/IGARASSU/CRIMINAL/VCRIM01/0006418-84.2016.8.17.0990
0004802-35.2020.8.17.0990;/TJPE/RMR/IGARASSU/CRIMINAL/VCRIM01/0004802-35.2020.8.17.0990
0006306-47.2018.8.17.0990;/TJPE/RMR/IGARASSU/CRIMINAL/VCRIM01/0006306-47.2018.8.17.0990
0003437-14.2018.8.17.0990;/TJPE/RMR/IGARASSU/CRIMINAL/VCRIM01/0003437-14.2018.8.17.0990
0000672-02.2020.8.17.0990;/TJPE/RMR/IGARASSU/CRIMINAL/VCRIM01/0000672-02.2020.8.17.0990
0003528-41.2017.8.17.0990;/TJPE/RMR/IGARASSU/CRIMINAL/VCRIM01/0003528-41.2017.8.17.0990
0000485-97.2016.8.17.0710;/TJPE/RMR/IGARASSU/CRIMINAL/VCRIM01/0000485-97.2016.8.17.0710
0000373-88.2021.8.17.0990;/TJPE/RMR/IGARASSU/CRIMINAL/VCRIM01/0000373-88.2021.8.17.0990
0004662-98.2020.8.17.0990;/TJPE/RMR/IGARASSU/CRIMINAL/VCRIM01/0004662-98.2020.8.17.0990
0001750-31.2020.8.17.0990;/TJPE/RMR/IGARASSU/CRIMINAL/VCRIM01/0001750-31.2020.8.17.0990
0004449-92.2020.8.17.0990;/TJPE/RMR/IGARASSU/CRIMINAL/VCRIM01/0004449-92.2020.8.17.0990
0001847-31.2020.8.17.0990;/TJPE/RMR/IGARASSU/CRIMINAL/VCRIM01/0001847-31.2020.8.17.0990
0001441-45.2018.8.17.0710;/TJPE/RMR/IGARASSU/CRIMINAL/VCRIM01/0001441-45.2018.8.17.0710
0001840-45.2016.8.17.0710;/TJPE/RMR/IGARASSU/CRIMINAL/VCRIM01/0001840-45.2016.8.17.0710
0003364-53.2011.8.17.0710;/TJPE/RMR/IGARASSU/CRIMINAL/VCRIM01/0003364-53.2011.8.17.0710
0001547-41.2017.8.17.0710;/TJPE/RMR/IGARASSU/CRIMINAL/VCRIM01/0001547-41.2017.8.17.0710
0000004-08.2014.8.17.0710;/TJPE/RMR/IGARASSU/CRIMINAL/VCRIM01/0000004-08.2014.8.17.0710
0000560-97.2020.8.17.0710;/TJPE/RMR/IGARASSU/CRIMINAL/VCRIM01/0000560-97.2020.8.17.0710
0000593-53.2021.8.17.0710;/TJPE/RMR/IGARASSU/CRIMINAL/VCRIM01/0000593-53.2021.8.17.0710
0000596-08.2021.8.17.0710;/TJPE/RMR/IGARASSU/CRIMINAL/VCRIM01/0000596-08.2021.8.17.0710
0000779-81.2018.8.17.0710;/TJPE/RMR/IGARASSU/CRIMINAL/VCRIM01/0000779-81.2018.8.17.0710
0001284-03.2021.8.17.0990;/TJPE/RMR/IGARASSU/CRIMINAL/VCRIM01/0001284-03.2021.8.17.0990
0000595-23.2021.8.17.0710;/TJPE/RMR/IGARASSU/CRIMINAL/VCRIM01/0000595-23.2021.8.17.0710
0001222-95.2019.8.17.0710;/TJPE/RMR/IGARASSU/CRIMINAL/VCRIM01/0001222-95.2019.8.17.0710
0002355-17.2015.8.17.0710;/TJPE/RMR/IGARASSU/CRIMINAL/VCRIM01/0002355-17.2015.8.17.0710
0000234-74.2019.8.17.0710;/TJPE/RMR/IGARASSU/CRIMINAL/VCRIM01/0000234-74.2019.8.17.0710
0003001-90.2016.8.17.0710;/TJPE/RMR/IGARASSU/CRIMINAL/VCRIM01/0003001-90.2016.8.17.0710
0000060-94.2021.8.17.0710;/TJPE/RMR/IGARASSU/CRIMINAL/VCRIM01/0000060-94.2021.8.17.0710
0001882-89.2019.8.17.0710;/TJPE/RMR/IGARASSU/CRIMINAL/VCRIM01/0001882-89.2019.8.17.0710
0000042-77.2019.8.17.0990;/TJPE/RMR/IGARASSU/CRIMINAL/VCRIM01/0000042-77.2019.8.17.0990
0000106-20.2020.8.17.0710;/TJPE/RMR/IGARASSU/CRIMINAL/VCRIM01/0000106-20.2020.8.17.0710
0000317-77.2019.8.17.0100;/TJPE/RMR/ABREU E LIMA/CRIMINAL/VCRIM01/0000317-77.2019.8.17.0100
0001095-30.2018.8.17.0990;/TJPE/RMR/IGARASSU/CRIMINAL/VCRIM01/0001095-30.2018.8.17.0990
0000908-22.2018.8.17.0990;/TJPE/RMR/IGARASSU/CRIMINAL/VCRIM01/0000908-22.2018.8.17.0990
0006594-92.2018.8.17.0990;/TJPE/RMR/IGARASSU/CRIMINAL/VCRIM01/0006594-92.2018.8.17.0990
0004671-31.2018.8.17.0990;/TJPE/RMR/IGARASSU/CRIMINAL/VCRIM01/0004671-31.2018.8.17.0990
0000698-74.2014.8.17.0710;/TJPE/RMR/IGARASSU/CRIMINAL/VCRIM01/0000698-74.2014.8.17.0710
0005521-85.2018.8.17.0990;/TJPE/RMR/IGARASSU/CRIMINAL/VCRIM01/0005521-85.2018.8.17.0990
0001097-30.2019.8.17.0710;/TJPE/RMR/IGARASSU/CRIMINAL/VCRIM01/0001097-30.2019.8.17.0710
0001370-58.2009.8.17.0710;/TJPE/RMR/IGARASSU/CRIMINAL/VCRIM01/0001370-58.2009.8.17.0710
0000876-77.2001.8.17.0710;/TJPE/RMR/IGARASSU/CRIMINAL/VCRIM01/0000876-77.2001.8.17.0710
0002710-95.2013.8.17.0710;/TJPE/RMR/IGARASSU/CRIMINAL/VCRIM01/0002710-95.2013.8.17.0710
0001798-30.2015.8.17.0110;/TJPE/RMR/IGARASSU/CRIMINAL/VCRIM01/0001798-30.2015.8.17.0110
0000427-85.2002.8.17.0710;/TJPE/RMR/IGARASSU/CRIMINAL/VCRIM01/0000427-85.2002.8.17.0710
0000801-71.2020.8.17.0710;/TJPE/RMR/IGARASSU/CRIMINAL/VCRIM01/0000801-71.2020.8.17.0710
0001287-27.2018.8.17.0710;/TJPE/RMR/IGARASSU/CRIMINAL/VCRIM01/0001287-27.2018.8.17.0710
0001181-94.2020.8.17.0710;/TJPE/RMR/IGARASSU/CRIMINAL/VCRIM01/0001181-94.2020.8.17.0710
0001859-46.2019.8.17.0710;/TJPE/RMR/IGARASSU/CRIMINAL/VCRIM01/0001859-46.2019.8.17.0710
0005096-24.2019.8.17.0990;/TJPE/RMR/IGARASSU/CRIMINAL/VCRIM01/0005096-24.2019.8.17.0990
0003047-73.2020.8.17.0990;/TJPE/RMR/IGARASSU/CRIMINAL/VCRIM01/0003047-73.2020.8.17.0990
